ID,ArrivalDate,ServiceDate,DepartureDate
253662608431159423224162341380405922192,2021-02-01 08:33:06.743124780,2021-02-01 08:38:42.443845680,2021-02-01 08:51:38.259191460
99862202735483958296702658638950149934,2021-02-01 08:34:01.548228660,2021-02-01 08:40:55.773728460,2021-02-01 08:44:50.464556280
199400479768551833452160050152449782483,2021-02-01 08:35:00.389229960,2021-02-01 08:40:31.236881040,2021-02-01 08:48:49.433214000
311097343739935016934490270384912863321,2021-02-01 08:35:04.517464860,2021-02-01 08:39:55.686995040,2021-02-01 09:32:29.049598860
125504647301961592822476254226958634527,2021-02-01 08:35:07.215042540,2021-02-01 08:40:34.897114980,2021-02-01 08:53:15.995736180
334777258651154407089857359752854190550,2021-02-01 08:36:09.345637140,2021-02-01 08:40:52.135372080,2021-02-01 09:01:58.810670220
317386673004992645039712080639586264144,2021-02-01 08:37:04.538233440,2021-02-01 08:43:50.553601440,2021-02-01 08:45:41.939275080
14414501012445975209634244903692962806,2021-02-01 08:39:15.716135220,2021-02-01 08:45:40.366936440,2021-02-01 08:54:37.696812480
154627051068069825673252686192674604065,2021-02-01 08:40:11.259271800,2021-02-01 08:44:05.445911940,2021-02-01 09:35:14.408422740
210045965357762829870856848890735021502,2021-02-01 08:44:06.702651420,2021-02-01 08:51:56.142325140,2021-02-01 08:58:09.383601060
184936671682470664188621206676916057296,2021-02-01 08:45:05.714072520,2021-02-01 08:50:23.594471880,2021-02-01 08:50:45.045409320
180612468592535838282920742342693053650,2021-02-01 08:45:10.471208460,2021-02-01 08:52:00.377114640,2021-02-01 08:59:56.389423860
130112018852130334435892751952850215075,2021-02-01 08:46:01.233947460,2021-02-01 08:53:07.555704600,2021-02-01 09:05:14.008564260
183995104468015372688985332512503399799,2021-02-01 08:46:02.484178020,2021-02-01 08:51:00.793288560,2021-02-01 08:51:41.337122580
18776108556614233635449889316384295237,2021-02-01 08:46:02.811340320,2021-02-01 08:51:00.814086900,2021-02-01 08:54:26.584053120
68078125327695923585979371387315214686,2021-02-01 08:46:06.029521680,2021-02-01 08:52:16.052248560,2021-02-01 09:44:03.910375800
93923918368245988559299639959951962376,2021-02-01 08:48:06.416071200,2021-02-01 08:52:28.766805180,2021-02-01 09:31:50.471303400
90985771623372671730649513884003046838,2021-02-01 08:49:03.973486620,2021-02-01 08:54:47.273948520,2021-02-01 09:53:31.920306900
125097989908117685404415915549985347144,2021-02-01 08:49:16.589157960,2021-02-01 08:54:47.356699079,2021-02-01 09:14:02.624124899
78773346613398941992699700782643368730,2021-02-01 08:50:00.273613500,2021-02-01 08:55:32.625778380,2021-02-01 09:22:22.414287540
261487579152421437093959279697445401005,2021-02-01 08:51:09.092989320,2021-02-01 08:57:39.425042520,2021-02-01 09:07:50.674072800
324526928037690643914108134010432015083,2021-02-01 08:51:09.906538980,2021-02-01 08:57:24.221029200,2021-02-01 09:41:09.255038520
234735119002674676635433415320742178106,2021-02-01 08:54:00.713168160,2021-02-01 08:59:34.002871319,2021-02-01 09:09:42.428304959
259305943991687654800060977229393507446,2021-02-01 08:55:01.519531440,2021-02-01 09:02:32.018431980,2021-02-01 09:06:22.761777240
91754578091523815235227264475588717136,2021-02-01 08:55:03.836650319,2021-02-01 09:00:59.629891619,2021-02-01 09:32:53.697333539
278030073919833306934743431808921920796,2021-02-01 08:55:04.675692060,2021-02-01 09:00:35.633801400,2021-02-01 09:02:32.704274520
65541321336160780329348854039548751864,2021-02-01 08:59:04.091320500,2021-02-01 09:04:16.970749620,2021-02-01 09:41:34.074416340
166788817298277559666087141951976141110,2021-02-01 09:00:09.888322740,2021-02-01 09:07:32.728214880,2021-02-01 09:09:20.429880600
